,rho_brine,inj_rate,geo_grad,depth_bottom_usdw,depth_top_res,thick_res,perm_res,p_crit,plume_rad,pressure_front_rad,std_dev_to_perm_res_ratio,vertical_correlation,lateral_correlation,random_seed
249,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,794.669609473511,1,3,108,1239
250,1020,1,25,100,1500,100,500,2.744,3575.8389057898266,927.0771216668321,1,9,72,11063
251,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,826.0828806403975,1,2,102,3614
252,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,652.8418649639875,1,2,171,5628
253,1020,1,25,100,1500,100,500,2.744,3451.407913135139,1120.3939502987503,1,8,168,359
254,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,794.669609473511,1,8,144,3548
255,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,10,200,4512
256,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,5,138,217
257,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,2,340,10638
258,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,927.0771216668321,1,2,288,9043
259,1020,1,25,100,1500,100,500,2.744,3975.886821734759,794.669609473511,1,8,192,4631
260,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,706.6630446235681,1,7,42,5551
261,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,3,126,12209
262,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,1163.2114820866102,1,7,168,4241
263,1020,1,25,100,1500,100,500,2.744,3975.886821734759,734.9950299419285,1,4,152,1130
264,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,2,420,978
265,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,652.8418649639875,1,2,154,1630
266,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,652.8418649639875,1,5,156,641
267,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,652.8418649639875,1,10,480,564
268,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,826.0828806403975,1,7,126,1643
269,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,10,76,6281
270,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,3,77,5317
271,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,794.669609473511,1,2,150,1720
272,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,826.0828806403975,1,10,217,10152
273,1020,1,25,100,1500,100,500,2.744,3575.8389057898266,858.5959932573792,1,5,38,10125
274,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,652.8418649639875,1,5,78,6824
275,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,602.6003828720548,1,9,54,2618
276,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,602.6003828720548,1,7,63,3693
277,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,706.6630446235681,1,3,126,8907
278,1020,1,25,100,1500,100,500,2.744,3215.03115606588,892.2474549733066,1,6,180,1546
279,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,652.8418649639875,1,7,62,11002
280,1020,1,25,100,1500,100,500,2.744,3975.886821734759,533.4336321478145,1,2,423,9002
281,1020,1,25,100,1500,100,500,2.744,3331.1861257020587,1207.5281412974266,1,5,63,4839
282,1020,1,25,100,1500,100,500,2.744,3575.8389057898266,1253.396415380532,1,9,144,3990
283,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,734.9950299419285,1,8,210,1316
284,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,764.3189747302553,1,2,117,12061
285,1020,1,25,100,1500,100,500,2.744,3575.8389057898266,826.0828806403975,1,3,160,7749
286,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,858.5959932573792,1,3,50,11062
287,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,578.7469943073653,1,9,105,2463
288,1020,1,25,100,1500,100,500,2.744,3451.407913135139,1207.5281412974266,1,10,32,11840
289,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,679.2894631401067,1,4,460,4565
290,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,2,370,1376
291,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,734.9950299419285,1,2,100,1240
292,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,1000.4375195283392,1,3,42,9768
293,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,652.8418649639875,1,7,66,11758
294,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,706.6630446235681,1,10,35,11284
295,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,734.9950299419285,1,8,189,7018
296,1020,1,25,100,1500,100,500,2.744,3215.03115606588,734.9950299419285,1,6,280,7549
297,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,8,32,5858
298,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,1039.0551367620653,1,5,90,8407
299,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,652.8418649639875,1,4,102,4130
300,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,679.2894631401067,1,8,72,10939
301,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,602.6003828720548,1,8,450,8228
302,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,706.6630446235681,1,5,46,1778
303,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,679.2894631401067,1,8,44,8667
304,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,2,235,10721
305,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,706.6630446235681,1,2,10,6733
306,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,627.2889262771712,1,9,450,8414
307,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,652.8418649639875,1,2,200,4223
308,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,706.6630446235681,1,9,154,2268
309,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,578.7469943073653,1,10,252,2723
310,1020,1,25,100,1500,100,500,2.744,3451.407913135139,892.2474549733066,1,10,123,499
311,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,7,352,3612
312,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,652.8418649639875,1,5,21,525
313,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,892.2474549733066,1,8,16,8721
314,1020,1,25,100,1500,100,500,2.744,3575.8389057898266,858.5959932573792,1,5,175,5866
315,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,706.6630446235681,1,3,306,804
316,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,652.8418649639875,1,4,490,5225
317,1020,1,25,100,1500,100,500,2.744,3451.407913135139,858.5959932573792,1,5,258,10605
318,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,652.8418649639875,1,4,26,5224
319,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,5,153,2006
320,1020,1,25,100,1500,100,500,2.744,4266.474423355583,364.0435815737613,1,9,360,2591
321,1020,1,25,100,1500,100,500,2.744,3215.03115606588,963.1262446506313,1,6,27,2132
322,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,764.3189747302553,1,4,91,8716
323,1020,1,25,100,1500,100,500,2.744,3331.1861257020587,1507.9813747655699,1,9,135,9925
324,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,8,32,196
325,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,5,330,10801
326,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,652.8418649639875,1,10,51,10592
327,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,826.0828806403975,1,3,51,8139
328,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,652.8418649639875,1,6,160,3671
329,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,679.2894631401067,1,4,392,10741
330,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,578.7469943073653,1,9,288,228
331,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,706.6630446235681,1,8,148,12303
332,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,679.2894631401067,1,6,259,7407
333,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,679.2894631401067,1,4,130,11235
334,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,652.8418649639875,1,3,162,5602
335,1020,1,25,100,1500,100,500,2.744,2690.6032074593363,1622.7311077993318,1,10,220,3536
336,1020,1,25,100,1500,100,500,2.744,3575.8389057898266,652.8418649639875,1,9,58,5811
337,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,4,135,2461
338,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,858.5959932573792,1,6,270,8725
339,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,679.2894631401067,1,2,200,1762
340,1020,1,25,100,1500,100,500,2.744,3575.8389057898266,892.2474549733066,1,3,32,8008
341,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,764.3189747302553,1,7,126,6750
342,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,7,84,2045
343,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,652.8418649639875,1,4,117,9356
344,1020,1,25,100,1500,100,500,2.744,4118.680869937337,706.6630446235681,1,5,144,2898
345,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,679.2894631401067,1,8,288,11382
346,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,706.6630446235681,1,5,94,4469
347,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,7,480,11914
348,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,9,315,5956
349,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,858.5959932573792,1,3,304,4599
350,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,826.0828806403975,1,5,175,2436
351,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,7,99,11645
352,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,734.9950299419285,1,2,208,12027
353,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,578.7469943073653,1,2,200,10815
354,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,764.3189747302553,1,10,196,86
355,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,652.8418649639875,1,2,369,6531
356,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,826.0828806403975,1,2,24,5933
357,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,679.2894631401067,1,7,369,2229
358,1020,1,25,100,1500,100,500,2.744,3575.8389057898266,706.6630446235681,1,3,189,5985
359,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,6,42,2168
360,1020,1,25,100,1500,100,500,2.744,3451.407913135139,1163.2114820866102,1,10,84,11555
361,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,764.3189747302553,1,3,92,2722
362,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,1350.0070107550434,1,8,264,2012
363,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,9,132,10026
364,1020,1,25,100,1500,100,500,2.744,3331.1861257020587,1507.9813747655699,1,10,81,11229
365,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,652.8418649639875,1,6,100,6778
366,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,4,108,1216
367,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,652.8418649639875,1,7,28,5851
368,1020,1,25,100,1500,100,500,2.744,3331.1861257020587,794.669609473511,1,8,378,9145
369,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,5,140,1902
370,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,2,108,6689
371,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,1253.396415380532,1,5,60,1926
372,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,9,280,11980
373,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,627.2889262771712,1,4,150,1183
374,1020,1,25,100,1500,100,500,2.744,3451.407913135139,1163.2114820866102,1,2,18,5598
375,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,652.8418649639875,1,4,68,8851
376,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,679.2894631401067,1,5,115,11151
377,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,8,98,5905
378,1020,1,25,100,1500,100,500,2.744,3975.886821734759,734.9950299419285,1,6,188,1513
379,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,4,24,4005
380,1020,1,25,100,1500,100,500,2.744,3975.886821734759,706.6630446235681,1,10,384,5954
381,1020,1,25,100,1500,100,500,2.744,3575.8389057898266,963.1262446506313,1,8,216,8564
382,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,8,344,7832
383,1020,1,25,100,1500,100,500,2.744,3975.886821734759,794.669609473511,1,3,208,3391
384,1020,1,25,100,1500,100,500,2.744,2994.376040693835,927.0771216668321,1,9,35,5897
385,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,679.2894631401067,1,7,147,4709
386,1020,1,25,100,1500,100,500,2.744,2504.828290996109,858.5959932573792,1,9,336,11169
387,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,602.6003828720548,1,2,336,3831
388,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,764.3189747302553,1,3,340,11886
389,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,1000.4375195283392,1,8,100,3550
390,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,652.8418649639875,1,7,240,1580
391,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,652.8418649639875,1,8,130,9721
392,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,764.3189747302553,1,3,92,1315
393,1020,1,25,100,1500,100,500,2.744,3575.8389057898266,826.0828806403975,1,8,72,5919
394,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,794.669609473511,1,6,54,9649
395,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,764.3189747302553,1,2,192,10133
396,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,4,243,10904
397,1020,1,25,100,1500,100,500,2.744,3975.886821734759,679.2894631401067,1,10,72,7256
398,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,1253.396415380532,1,6,34,4180
399,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,1079.0248340103788,1,4,30,2380
400,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,679.2894631401067,1,4,56,1856
401,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,858.5959932573792,1,8,120,10488
402,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,652.8418649639875,1,10,150,9464
403,1020,1,25,100,1500,100,500,2.744,3215.03115606588,1253.396415380532,1,8,300,11280
404,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,2,172,11697
405,1020,1,25,100,1500,100,500,2.744,3575.8389057898266,794.669609473511,1,10,420,1021
406,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,734.9950299419285,1,10,76,5617
407,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,9,190,12148
408,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,679.2894631401067,1,3,304,5926
409,1020,1,25,100,1500,100,500,2.744,3451.407913135139,927.0771216668321,1,10,441,7568
410,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,858.5959932573792,1,4,84,8676
411,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,706.6630446235681,1,9,132,5808
412,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,826.0828806403975,1,10,160,5210
413,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,858.5959932573792,1,8,66,1288
414,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,8,186,4378
415,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,652.8418649639875,1,8,80,518
416,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,1300.8706294758354,1,7,28,1978
417,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,858.5959932573792,1,5,36,11190
418,1020,1,25,100,1500,100,500,2.744,3975.886821734759,533.4336321478145,1,8,192,9733
419,1020,1,25,100,1500,100,500,2.744,4266.474423355583,1207.5281412974266,1,7,250,2209
420,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,706.6630446235681,1,3,36,11521
421,1020,1,25,100,1500,100,500,2.744,3215.03115606588,1745.656740968316,1,6,306,4301
422,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,1039.0551367620653,1,9,32,9069
423,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,8,68,7005
424,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,679.2894631401067,1,4,120,7830
425,1020,1,25,100,1500,100,500,2.744,3575.8389057898266,794.669609473511,1,2,60,6236
426,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,706.6630446235681,1,8,135,9468
427,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,679.2894631401067,1,4,84,53
428,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,734.9950299419285,1,6,150,4506
429,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,826.0828806403975,1,5,240,6584
430,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,927.0771216668321,1,8,330,5518
431,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,892.2474549733066,1,6,171,9385
432,1020,1,25,100,1500,100,500,2.744,3331.1861257020587,1079.0248340103788,1,2,25,5825
433,1020,1,25,100,1500,100,500,2.744,3331.1861257020587,1000.4375195283392,1,7,200,7000
434,1020,1,25,100,1500,100,500,2.744,3975.886821734759,679.2894631401067,1,2,234,8575
435,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,794.669609473511,1,9,120,9036
436,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,7,126,8189
437,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,764.3189747302553,1,5,64,2918
438,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,892.2474549733066,1,10,119,550
439,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,764.3189747302553,1,8,22,8399
440,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,652.8418649639875,1,9,217,2777
441,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,706.6630446235681,1,3,60,9493
442,1020,1,25,100,1500,100,500,2.744,3575.8389057898266,892.2474549733066,1,5,80,8137
443,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,1163.2114820866102,1,6,136,872
444,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,794.669609473511,1,10,65,4146
445,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,734.9950299419285,1,10,126,7153
446,1020,1,25,100,1500,100,500,2.744,4118.680869937337,826.0828806403975,1,10,256,6303
447,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,679.2894631401067,1,9,270,6309
448,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,2,164,5713
449,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,963.1262446506313,1,6,128,3590
450,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,8,138,6750
451,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,764.3189747302553,1,5,300,3409
452,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,627.2889262771712,1,3,100,9911
453,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,794.669609473511,1,10,56,12070
454,1020,1,25,100,1500,100,500,2.744,3331.1861257020587,602.6003828720548,1,8,288,11879
455,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,652.8418649639875,1,7,184,6117
456,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,679.2894631401067,1,9,60,3409
457,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,602.6003828720548,1,4,252,8193
458,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,2,90,7779
459,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,3,65,8469
460,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,706.6630446235681,1,10,205,6256
461,1020,1,25,100,1500,100,500,2.744,3575.8389057898266,1207.5281412974266,1,5,150,9037
462,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,794.669609473511,1,4,342,2024
463,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,652.8418649639875,1,6,55,5377
464,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,6,294,1285
465,1020,1,25,100,1500,100,500,2.744,3575.8389057898266,578.7469943073653,1,9,120,10582
466,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,858.5959932573792,1,8,129,10837
467,1020,1,25,100,1500,100,500,2.744,3575.8389057898266,764.3189747302553,1,9,180,7113
468,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,652.8418649639875,1,7,176,5288
469,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,7,162,3303
470,1020,1,25,100,1500,100,500,2.744,4266.474423355583,734.9950299419285,1,6,216,5901
471,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,10,195,246
472,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,679.2894631401067,1,9,38,11933
473,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,5,369,8738
474,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,679.2894631401067,1,3,144,6993
475,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,706.6630446235681,1,10,120,10774
476,1020,1,25,100,1500,100,500,2.744,2889.614557023334,892.2474549733066,1,9,376,5410
477,1020,1,25,100,1500,100,500,2.744,2889.614557023334,1300.8706294758354,1,7,392,11465
478,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,794.669609473511,1,8,182,1334
479,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,826.0828806403975,1,6,56,271
480,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,627.2889262771712,1,2,153,9798
481,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,794.669609473511,1,8,54,8678
482,1020,1,25,100,1500,100,500,2.744,3575.8389057898266,734.9950299419285,1,5,304,1201
483,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,6,132,9125
484,1020,1,25,100,1500,100,500,2.744,3575.8389057898266,963.1262446506313,1,5,55,9430
485,1020,1,25,100,1500,100,500,2.744,3102.8054334306075,1207.5281412974266,1,5,44,4105
486,1020,1,25,100,1500,100,500,2.744,3837.9231573496336,602.6003828720548,1,5,490,10645
487,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,679.2894631401067,1,9,40,2405
488,1020,1,25,100,1500,100,500,2.744,2994.376040693835,794.669609473511,1,4,217,8357
489,1020,1,25,100,1500,100,500,2.744,3575.8389057898266,963.1262446506313,1,4,87,11207
490,1020,1,25,100,1500,100,500,2.744,2690.6032074593363,1946.660560944617,1,9,231,9266
491,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,2,64,9402
492,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,3,320,11578
493,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,652.8418649639875,1,6,102,2068
494,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,3,91,3511
495,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,9,65,11513
496,1020,1,25,100,1500,100,500,2.744,3575.8389057898266,627.2889262771712,1,6,217,10264
497,1020,1,25,100,1500,100,500,2.744,4577.766345139718,652.8418649639875,1,6,370,9360
498,1020,1,25,100,1500,100,500,2.744,3704.6264763593404,627.2889262771712,1,3,152,11193
